0, 12 63 100 95;
1, 24 62 100 95;
2, 36 63 100 95;
3, 42 58 100 95;
4, 12 63 100 95;
5, 24 62 100 95;
6, 36 63 100 95;
7, 42 67 100 95;
8, 0 68 100 95;
9, 12 67 100 95;
10, 24 65 100 95;
11, 36 63 100 95;
12, 42 68 100 95;
13, 12 67 100 95;
14, 24 65 100 95;
15, 36 63 100 95;
16, 0 63 100 95;
17, 18 65 100 95;
18, 24 65 100 95;
19, 12 63 100 95;
20, 24 62 100 95;
21, 36 63 100 95;
22, 42 58 100 95;
23, 12 63 100 95;
24, 24 62 100 95;
25, 36 63 100 95;
26, 42 70 100 95;
27, 0 68 100 95;
28, 6 68 100 95;
29, 12 68 100 95;
30, 18 68 100 95;
31, 24 68 100 95;
32, 30 67 100 95;
33, 36 65 100 95;
34, 42 68 100 95;
35, 30 65 100 95;
36, 36 67 100 95;
37, 42 68 100 95;
38, 0 67 100 95;
39, 12 67 100 95;
40, 24 67 100 95;
41, 30 65 100 95;
42, 36 63 100 95;
43, 42 67 100 95;
44, 0 60 100 95;
45, 12 62 100 95;
46, 24 63 100 95;
47, 36 65 100 95;
48, 42 60 100 95;
49, 6 60 100 95;
50, 12 62 100 95;
51, 24 63 100 95;
52, 30 65 100 95;
53, 36 63 100 95;
54, 42 70 100 95;
55, 24 63 100 95;
56, 30 65 100 95;
57, 36 67 100 95;
58, 42 68 100 95;
59, 0 70 100 95;
60, 12 67 100 95;
61, 18 63 100 95;
62, 30 70 100 95;
63, 42 68 100 95;
64, 6 65 100 95;
65, 0 68 100 95;
66, 12 65 100 95;
67, 18 62 100 95;
68, 30 68 100 95;
69, 42 67 100 95;
70, 6 63 100 95;
71, 12 60 100 95;
72, 24 63 100 95;
73, 36 68 100 95;
74, 0 67 100 95;
75, 12 70 100 95;
76, 18 63 100 95;
77, 42 67 100 95;
78, 0 68 100 95;
79, 6 67 100 95;
80, 12 68 100 95;
81, 18 67 100 95;
82, 24 68 100 95;
83, 30 67 100 95;
84, 36 63 100 95;
85, 42 65 100 95;
86, 24 63 100 95;
87, 30 65 100 95;
88, 36 67 100 95;
89, 42 68 100 95;
90, 0 70 100 95;
91, 12 67 100 95;
92, 18 63 100 95;
93, 30 70 100 95;
94, 42 68 100 95;
95, 6 65 100 95;
96, 0 68 100 95;
97, 12 65 100 95;
98, 18 62 100 95;
99, 30 68 100 95;
100, 42 67 100 95;
101, 6 63 100 95;
102, 0 60 100 95;
103, 12 72 100 95;
104, 24 70 100 95;
105, 30 68 100 95;
106, 36 67 100 95;
107, 42 68 100 95;
108, 0 70 100 95;
109, 18 63 100 95;
110, 24 63 100 95;
111, 42 67 100 95;
112, 0 68 100 95;
113, 6 67 100 95;
114, 12 63 100 95;
115, 18 68 100 95;
116, 24 67 100 95;
117, 30 63 100 95;
118, 36 72 100 95;
119, 42 70 100 95;
120, 12 58 100 95;
121, 18 58 100 95;
122, 24 68 100 95;
123, 30 67 100 95;
124, 36 65 100 95;
125, 42 67 100 95;
126, 0 63 100 95;
